id,slug,openTime,closeTime,city,address,postcode,voivodeship,county,community,region,salesRegion,openTimeSeconds,closeTimeSeconds,lat,lng,services
ID06925,"ID06925,krakow-ul-dworska-25-lok-23",06:00,23:00,Kraków,ul. Dworska 25 lok. 23,30-312,Małopolskie,Kraków,KRAKÓW (GMINA MIEJSKA),DS9,PS9.2.7,21600,82800,50.044292,19.923872,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07339,"ID07339,gizycko-ul-wiejska-41",06:00,23:00,Giżycko,ul. Wiejska 41,11-500,Warmińsko-Mazurskie,giżycki,GIŻYCKO (GMINA MIEJSKA),DS4,PS4.2.4,21600,82800,54.051734,21.764635,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08788,"ID08788,poznan-swierzawska-14-lok-41",06:00,23:00,Poznań,Świerzawska 14 lok. 41,60-321,Wielkopolskie,Poznań,POZNAŃ (GMINA MIEJSKA),DS1,PS1.2.2,21600,82800,52.40134,16.860089,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08935,"ID08935,lomianki-ul-warszawska-91",06:00,23:00,Łomianki,ul. Warszawska 91,05-092,Mazowieckie,warszawski zachodni,ŁOMIANKI (GMINA MIEJSKO-WIEJSK,DS4,PS4.3.7,21600,82800,52.339304,20.891146,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09151,"ID09151,poddebice-ul-krasickiego-1d",06:00,23:00,Poddębice,ul. Krasickiego 1D,99-200,Łódzkie,poddębicki,PODDĘBICE (GMINA MIEJSKO-WIEJS,DS6,PS6.6.5,21600,82800,51.898403,18.95968,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09481,"ID09481,pszow-ul-kraszewskiego-1",06:00,23:00,Pszów,ul. Kraszewskiego 1,44-370,Śląskie,wodzisławski,PSZÓW (GMINA MIEJSKA),DS8,PS8.4.5,21600,82800,50.041155,18.427939,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09489,"ID09489,chelm-ul-zachodnia-10-lok-2",06:00,23:00,Chełm,ul. Zachodnia 10 lok.2,22-100,Lubelskie,Chełm,CHEŁM (GMINA MIEJSKA),DS10,PS10.4.6,21600,82800,51.145404,23.437968,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09536,"ID09536,charzykowy-ul-turystyczna-1-lok-1-i-2",06:00,23:00,Charzykowy,ul. Turystyczna 1 lok. 1 i 2,89-606,Pomorskie,chojnicki,CHOJNICE (GMINA WIEJSKA),DS2,PS2.4.2,21600,82800,53.733415,17.51039,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09589,"ID09589,janow-lubelski-ul-bohaterow-porytowego-wzgorza-4",06:00,23:00,Janów Lubelski,ul. Bohaterów Porytowego Wzgórza 4,23-300,Lubelskie,janowski,JANÓW LUBELSKI (GMINA MIEJSKO-,DS10,PS10.4.6,21600,82800,50.700544,22.420388,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09674,"ID09674,zerniki-wroclawskie-ul-zasluczanska-4-lok-u01",06:00,23:00,Żerniki Wrocławskie,ul. Zasłuczańska 4 lok. U01,55-010,Dolnośląskie,wrocławski,SIECHNICE (GMINA MIEJSKO-WIEJS,DS7,PS7.4.3,21600,82800,51.039487,17.060771,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09693,"ID09693,swinoujscie-ul-malopolska-7c",06:00,23:00,Świnoujście,ul. Małopolska 7C,72-600,Zachodniopomorskie,Świnoujście,ŚWINOUJŚCIE (GMINA MIEJSKA),DS2,PS2.2.1,21600,82800,53.898185,14.227764,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09739,"ID09739,kolobrzeg-ul-lopuskiego-19a",06:00,23:00,Kołobrzeg,ul. Łopuskiego 19A,78-100,Zachodniopomorskie,kołobrzeski,KOŁOBRZEG (GMINA MIEJSKA),DS2,PS2.6.1,21600,82800,54.177428,15.572071,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03048,"ID03048,radomsko-ul-brzeznicka-52",06:00,23:00,Radomsko,ul. Brzeźnicka 52,97-500,Łódzkie,radomszczański,RADOMSKO (GMINA MIEJSKA),DS6,PS6.5.1,21600,82800,51.072345,19.42074,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04039,"ID04039,debica-pana-tadeusza-2a",06:00,23:00,Dębica,Pana Tadeusza 2A,39-200,Podkarpackie,dębicki,DĘBICA (GMINA MIEJSKA),DS10,PS10.4.2,21600,82800,50.048052,21.422957,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04238,"ID04238,pabianice-podlesna-12d",06:00,23:00,Pabianice,Podleśna 12D,95-200,Łódzkie,pabianicki,PABIANICE (GMINA MIEJSKA),DS6,PS6.4.3,21600,82800,51.65538,19.386093,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID05411,"ID05411,gliwice-tarnogorska-214a",06:00,23:00,Gliwice,Tarnogórska 214A,44-105,Śląskie,Gliwice,GLIWICE (GMINA MIEJSKA),DS8,PS8.5.2,21600,82800,50.321002,18.699784,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID06815,"ID06815,koronowo-pl-zwyciestwa-17",06:00,23:00,Koronowo,pl. Zwycięstwa 17,86-010,Kujawsko-Pomorskie,bydgoski,KORONOWO (GMINA MIEJSKO-WIEJSK,DS3,PS3.5.5,21600,82800,53.314366,17.936324,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09005,"ID09005,rybnik-ul-sw-jozefa-15",06:00,23:00,Rybnik,ul. Św. Józefa 15,44-200,Śląskie,Rybnik,RYBNIK (GMINA MIEJSKA),DS8,PS8.4.2,21600,82800,50.098619,18.532823,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09730,"ID09730,krynica-zdroj-ul-kraszewskiego-98-lok-12",06:00,23:00,Krynica-Zdrój,ul. Kraszewskiego 98 lok.12,33-380,Małopolskie,nowosądecki,KRYNICA-ZDRÓJ (GMINA MIEJSKO-W,DS9,PS9.6.3,21600,82800,49.406442,20.953128,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04120,"ID04120,dabrowa-gornicza-mickiewicza-15b",06:00,23:00,Dąbrowa Górnicza,Mickiewicza 15B,41-300,Śląskie,Dąbrowa Górnicza,DĄBROWA GÓRNICZA (GMINA MIEJSK,DS8,PS8.1.1,21600,82800,50.323788,19.209436,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07436,"ID07436,torun-ul-szosa-chelminska-137",06:00,23:00,Toruń,ul. Szosa Chełmińska 137,87-100,Kujawsko-Pomorskie,Toruń,TORUŃ (GMINA MIEJSKA),DS3,PS3.4.2,21600,82800,53.02858,18.59045,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07975,"ID07975,leszno-ul-55-pulku-piechoty-36a",06:00,23:00,Leszno,ul. 55. Pułku Piechoty 36A,64-100,Wielkopolskie,Leszno,LESZNO (GMINA MIEJSKA),DS1,PS1.5.4,21600,82800,51.838026,16.593201,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04065,"ID04065,tczew-hallera-2-lok-1",06:00,22:00,Tczew,Hallera 2 lok. 1,83-110,Pomorskie,tczewski,TCZEW (GMINA MIEJSKA),DS3,PS3.1.4,21600,79200,54.087448,18.799621,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04398,"ID04398,bydgoszcz-wolna-3-i-4",06:00,23:00,Bydgoszcz,Wolna 3 i 4,85-794,Kujawsko-Pomorskie,Bydgoszcz,BYDGOSZCZ (GMINA MIEJSKA),DS3,PS3.5.1,21600,82800,53.156753,18.165008,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04700,"ID04700,plonsk-pultuska-6",06:00,23:00,Płońsk,Pułtuska 6,09-100,Mazowieckie,płoński,PŁOŃSK (GMINA MIEJSKA),DS4,PS4.5.4,21600,82800,52.623324,20.376773,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09314,"ID09314,bydgoszcz-ul-gen-fieldorfa-nila-12a",06:00,23:00,Bydgoszcz,ul. GEN. FIELDORFA 'NILA' 12A,85-797,Kujawsko-Pomorskie,Bydgoszcz,BYDGOSZCZ (GMINA MIEJSKA),DS3,PS3.5.1,21600,82800,53.150444,18.137805,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09582,"ID09582,polanica-zdroj-al-wojska-polskiego-13-a1",06:00,23:00,Polanica-Zdrój,al. Wojska Polskiego 13/A1,57-320,Dolnośląskie,kłodzki,POLANICA-ZDRÓJ (GMINA MIEJSKA),DS7,PS7.6.1,21600,82800,50.403187,16.5112,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID00924,"ID00924,pyskowice-wojska-polskiego-12",06:00,23:00,Pyskowice,Wojska Polskiego 12,44-120,Śląskie,gliwicki,PYSKOWICE (GMINA MIEJSKA),DS8,PS8.5.6,21600,82800,50.402708,18.626917,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03095,"ID03095,szczyrk-ul-beskidzka-45",06:00,23:00,Szczyrk,ul. Beskidzka 45,43-370,Śląskie,bielski (woj. śląskie),SZCZYRK (GMINA MIEJSKA),DS9,PS9.4.5,21600,82800,49.716793,19.027291,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04523,"ID04523,kowale-zeusa-82-u1-u2",06:00,23:00,Kowale,Zeusa 82/U1 U2,80-180,Pomorskie,gdański,PRUSZCZ GDAŃSKI (GMINA WIEJSKA,DS3,PS3.1.3,21600,82800,54.302545,18.576817,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04571,"ID04571,ostrow-wielkopolski-limanowskiego-24",06:00,23:00,Ostrów Wielkopolski,Limanowskiego 24,63-400,Wielkopolskie,ostrowski (woj. wielkopolskie),OSTRÓW WIELKOPOLSKI (GMINA MIE,DS1,PS1.5.6,21600,82800,51.654791,17.824294,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04668,"ID04668,chodziez-ksiedza-ignacego-czechowskiego-2",06:00,23:00,Chodzież,Księdza Ignacego Czechowskiego 2,64-800,Wielkopolskie,chodzieski,CHODZIEŻ (GMINA MIEJSKA),DS2,PS2.4.5,21600,82800,52.994063,16.913111,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07094,"ID07094,lobez-pl-3-marca-3-lok-1a",06:00,23:00,Łobez,pl. 3 MARCA 3 LOK. 1A,73-150,Zachodniopomorskie,łobeski,ŁOBEZ (GMINA MIEJSKO-WIEJSKA),DS2,PS2.6.4,21600,82800,53.638855,15.621571,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09156,"ID09156,brzeg-dolny-ul-wyspianskiego-16",06:00,23:00,Brzeg Dolny,ul. Wyspiańskiego 16,56-120,Dolnośląskie,wołowski,BRZEG DOLNY (GMINA MIEJSKO-WIE,DS7,PS7.2.6,21600,82800,51.277696,16.716218,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09554,"ID09554,namyslow-ul-1-maja-22a",06:00,23:00,Namysłów,ul. 1 Maja 22A,46-100,Opolskie,namysłowski,NAMYSŁÓW (GMINA MIEJSKO-WIEJSK,DS7,PS7.3.7,21600,82800,51.075534,17.735193,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09578,"ID09578,wroclaw-ul-brzoskwiniowa-4-lok-025",06:00,23:00,Wrocław,ul. Brzoskwiniowa 4 lok. 025,50-539,Dolnośląskie,Wrocław,WROCŁAW (GMINA MIEJSKA),DS7,PS7.4.2,21600,82800,51.081122,17.037381,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09598,"ID09598,zamosc-ul-pilsudskiego-8a",06:00,23:00,Zamość,ul. Piłsudskiego 8A,22-400,Lubelskie,Zamość,ZAMOŚĆ (GMINA MIEJSKA),DS10,PS10.4.5,21600,82800,50.725084,23.25244,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09670,"ID09670,swidwin-ul-drawska-6-lok-uzyt-4",06:00,23:00,Świdwin,ul. DRAWSKA 6 LOK. UŻYT. 4,78-300,Zachodniopomorskie,świdwiński,ŚWIDWIN (GMINA MIEJSKA),DS2,PS2.6.4,21600,82800,53.773101,15.775439,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09683,"ID09683,brzeg-dolny-ul-odrodzenia-35",06:00,23:00,Brzeg Dolny,ul. Odrodzenia 35,56-120,Dolnośląskie,wołowski,BRZEG DOLNY (GMINA MIEJSKO-WIE,DS7,PS7.2.6,21600,82800,51.258359,16.709988,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09707,"ID09707,biczyce-dolne-ul-biczyce-dolne-48",06:00,23:00,Biczyce Dolne,ul. Biczyce Dolne 48,33-395,Małopolskie,nowosądecki,CHEŁMIEC (GMINA WIEJSKA),DS9,PS9.6.6,21600,82800,49.630863,20.648236,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09776,"ID09776,warszawa-ul-wankowicza-1-lok-u4",06:00,23:00,Warszawa,UL. WAŃKOWICZA 1 LOK. U4,02-796,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.5.3,21600,82800,52.131511,21.066947,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09797,"ID09797,plonsk-ul-grunwaldzka-11",06:00,23:00,Płońsk,UL. GRUNWALDZKA 11,09-100,Mazowieckie,płoński,PŁOŃSK (GMINA MIEJSKA),DS4,PS4.5.4,21600,82800,52.625052,20.37492,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07615,"ID07615,przechlewo-ul-czluchowska-16",06:00,23:00,Przechlewo,ul. Człuchowska 16,77-320,Pomorskie,człuchowski,PRZECHLEWO (GMINA WIEJSKA),DS2,PS2.4.1,21600,82800,53.798944,17.252322,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09591,"ID09591,zdunska-wola-ul-koscielna-36",06:00,23:00,Zduńska Wola,ul. Kościelna 36,98-220,Łódzkie,zduńskowolski,ZDUŃSKA WOLA (GMINA MIEJSKA),DS6,PS6.5.6,21600,82800,51.597787,18.931111,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09619,"ID09619,lidzbark-warminski-ul-poniatowskiego-18-lok-2",06:00,23:00,Lidzbark Warmiński,ul. Poniatowskiego 18 lok. 2,11-100,Warmińsko-Mazurskie,lidzbarski,LIDZBARK WARMIŃSKI (GMINA MIEJ,DS4,PS4.1.5,21600,82800,54.127271,20.568706,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09687,"ID09687,rewal-ul-saperska-2",06:00,23:00,Rewal,ul. Saperska 2,72-344,Zachodniopomorskie,gryficki,REWAL (GMINA WIEJSKA),DS2,PS2.2.2,21600,82800,54.081787,15.013049,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID06795,"ID06795,poznan-ul-polwiejska-22",06:00,23:00,Poznań,ul. Półwiejska 22,61-888,Wielkopolskie,Poznań,POZNAŃ (GMINA MIEJSKA),DS1,PS1.1.1,21600,82800,52.402749,16.929532,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09699,"ID09699,zlotow-ul-nieznanego-zolnierza-42",06:00,23:00,Złotów,ul. Nieznanego Żołnierza 42,77-400,Wielkopolskie,złotowski,ZŁOTÓW (GMINA MIEJSKA),DS2,PS2.4.4,21600,82800,53.35666,17.045616,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09712,"ID09712,bucz-ul-kasztanowa-16a",06:00,23:00,Bucz,ul. KASZTANOWA 16A,64-234,Wielkopolskie,wolsztyński,PRZEMĘT (GMINA WIEJSKA),DS1,PS1.5.3,21600,82800,52.005073,16.382737,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID01732,"ID01732,szczecin-metalowa-32a",06:00,23:00,Szczecin,Metalowa 32a,70-727,Zachodniopomorskie,Szczecin,SZCZECIN (GMINA MIEJSKA),DS2,PS2.2.3,21600,82800,53.364228,14.592136,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID01839,"ID01839,warszawa-lotarynska-48-lok-103a",06:00,23:00,Warszawa,Lotaryńska 48 lok. 103A,03-970,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.4.4,21600,82800,52.226594,21.064032,"BIH,DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02103,"ID02103,legnica-ul-drohobycka-2",06:00,23:00,Legnica,ul. Drohobycka 2,59-220,Dolnośląskie,Legnica,LEGNICA (GMINA MIEJSKA),DS7,PS7.1.7,21600,82800,51.211663,16.137763,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02776,"ID02776,pobiedziska-ul-dworcowa-2",06:00,23:00,Pobiedziska,ul. Dworcowa 2,62-010,Wielkopolskie,poznański,POBIEDZISKA (GMINA MIEJSKO-WIE,DS1,PS1.6.1,21600,82800,52.479274,17.28041,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04347,"ID04347,krakow-zbrojarzy-30",06:00,23:00,Kraków,Zbrojarzy 30,30-412,Małopolskie,Kraków,KRAKÓW (GMINA MIEJSKA),DS9,PS9.5.1,21600,82800,50.021366,19.927854,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04361,"ID04361,poznan-palacza-141-143",06:00,23:00,Poznań,Palacza 141/143,60-279,Wielkopolskie,Poznań,POZNAŃ (GMINA MIEJSKA),DS1,PS1.2.2,21600,82800,52.395058,16.87002,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04982,"ID04982,grodzisk-mazowiecki-szczerkowskiego-4",06:00,23:00,Grodzisk Mazowiecki,Szczerkowskiego 4,05-827,Mazowieckie,grodziski (woj. mazowieckie),GRODZISK MAZOWIECKI (GMINA MIE,DS6,PS6.3.7,21600,82800,52.11348,20.644431,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID06796,"ID06796,gdansk-ul-kartuska-35-i-37",06:00,23:00,Gdańsk,ul. Kartuska 35 i 37,80-141,Pomorskie,Gdańsk,GDAŃSK (GMINA MIEJSKA),DS3,PS3.6.2,21600,82800,54.350281,18.629635,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07273,"ID07273,lodz-ul-wici-32",06:00,23:00,Łódź,ul. Wici 32,91-157,Łódzkie,Łódź,ŁÓDŹ (GMINA MIEJSKA),DS6,PS6.6.3,21600,82800,51.800065,19.374918,"BIH,DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08382,"ID08382,bedzin-malachowskiego-14",06:00,23:00,Będzin,Małachowskiego 14,42-500,Śląskie,będziński,BĘDZIN (GMINA MIEJSKA),DS8,PS8.1.3,21600,82800,50.323685,19.133153,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09195,"ID09195,radom-ul-mlodzianowska-8a",06:00,23:00,Radom,ul. Młodzianowska 8A,26-610,Mazowieckie,Radom,RADOM (GMINA MIEJSKA),DS6,PS6.3.2,21600,82800,51.396371,21.139079,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09464,"ID09464,warszawa-ul-mochtynska-96",06:00,23:00,Warszawa,ul. Mochtyńska 96,03-289,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.3.3,21600,82800,52.355458,21.037797,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09803,"ID09803,bystra-ul-szczyrkowska-166-lok-4-uslugowy",06:00,23:00,Bystra,UL. SZCZYRKOWSKA 166 LOK. 4 - USŁUGOWY .,43-360,Śląskie,bielski (woj. śląskie),WILKOWICE (GMINA WIEJSKA),DS9,PS9.4.3,21600,82800,49.748939,19.064088,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID05278,"ID05278,warszawa-grojecka-53-57-lok-5-0-1039-uz",06:00,23:00,Warszawa,Grójecka 53/57 lok. 5/0/1039/UŻ,02-094,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.6.4,21600,82800,52.215394,20.980754,"DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07267,"ID07267,lublin-ul-narutowicza-61",06:00,23:00,Lublin,ul. Narutowicza 61,20-016,Lubelskie,Lublin,LUBLIN (GMINA MIEJSKA),DS10,PS10.3.3,21600,82800,51.241878,22.554906,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08941,"ID08941,nowa-deba-ul-zwyciestwa-2-lok-3",06:00,23:00,Nowa Dęba,ul. Zwycięstwa 2 lok. 3,39-460,Podkarpackie,tarnobrzeski,NOWA DĘBA (GMINA MIEJSKO-WIEJS,DS10,PS10.4.2,21600,82800,50.415608,21.753103,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09244,"ID09244,blonie-ul-poznanska-8",06:00,23:00,Błonie,ul. Poznańska 8,05-870,Mazowieckie,warszawski zachodni,BŁONIE (GMINA MIEJSKO-WIEJSKA),DS4,PS4.5.5,21600,82800,52.1945,20.614411,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09781,"ID09781,katowice-ul-ceglana-66-lok-lu4",06:00,23:00,Katowice,UL. CEGLANA 66 LOK. LU4 .,40-514,Śląskie,Katowice,KATOWICE (GMINA MIEJSKA),DS8,PS8.6.4,21600,82800,50.243135,19.01529,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09839,"ID09839,warszawa-ul-czluchowska-35-lok-u07",06:00,23:00,Warszawa,UL. CZŁUCHOWSKA 35 LOK. U07 .,01-360,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.1.5,21600,82800,52.227578,20.90411,"DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08969,"ID08969,elblag-ul-kochanowskiego-18-1",06:00,23:00,Elbląg,ul. Kochanowskiego 18/1,82-300,Warmińsko-Mazurskie,Elbląg,ELBLĄG (GMINA MIEJSKA),DS4,PS4.1.2,21600,82800,54.153608,19.426275,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09049,"ID09049,piekoszow-ul-czestochowska-65",06:00,23:00,Piekoszów,ul. Częstochowska 65,26-065,Świętokrzyskie,kielecki,PIEKOSZÓW (GMINA WIEJSKA),DS10,PS10.1.5,21600,82800,50.882314,20.464128,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02796,"ID02796,gora-ul-pilsudskiego-34",06:00,23:00,Góra,ul. Piłsudskiego 34,56-200,Dolnośląskie,górowski,GÓRA (GMINA MIEJSKO-WIEJSKA),DS1,PS1.5.4,21600,82800,51.667796,16.540189,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09840,"ID09840,chorzow-ul-wolnosci-96",06:00,23:00,Chorzów,UL. WOLNOŚCI 96,41-500,Śląskie,Chorzów,CHORZÓW (GMINA MIEJSKA),DS8,PS8.2.5,21600,82800,50.290464,18.943879,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07947,"ID07947,poznan-ul-gluszyna-241a",06:00,23:00,Poznań,ul. Głuszyna 241A,61-329,Wielkopolskie,Poznań,POZNAŃ (GMINA MIEJSKA),DS1,PS1.3.5,21600,82800,52.313777,16.966693,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07976,"ID07976,lapy-ul-sikorskiego-13a",06:00,23:00,Łapy,ul. SIKORSKIEGO 13A,18-100,Podlaskie,białostocki,ŁAPY (GMINA MIEJSKO-WIEJSKA),DS4,PS4.3.2,21600,82800,52.991732,22.885282,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09727,"ID09727,wroclaw-ul-zmudzka-37b",06:00,23:00,Wrocław,ul. Żmudzka 37b,51-354,Dolnośląskie,Wrocław,WROCŁAW (GMINA MIEJSKA),DS7,PS7.3.6,21600,82800,51.140757,17.139308,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID09796,"ID09796,wroclaw-ul-minska-58b-lok-lu5",06:00,23:00,Wrocław,UL. MIŃSKA 58b LOK. LU5,54-610,Dolnośląskie,Wrocław,WROCŁAW (GMINA MIEJSKA),DS7,PS7.2.3,21600,82800,51.104753,16.944764,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID00253,"ID00253,raciborz-klasztorna-12",06:00,23:00,Racibórz,Klasztorna 12,47-400,Śląskie,raciborski,RACIBÓRZ (GMINA MIEJSKA),DS8,PS8.4.1,21600,82800,50.08974,18.213448,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID01018,"ID01018,wroclaw-karola-miarki-5-a",06:00,23:00,Wrocław,Karola Miarki 5/A,50-306,Dolnośląskie,Wrocław,WROCŁAW (GMINA MIEJSKA),DS7,PS7.3.3,21600,82800,51.125705,17.052345,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03722,"ID03722,mielec-rynek-21-2",06:00,22:00,Mielec,Rynek 21/2,39-300,Podkarpackie,mielecki,MIELEC (GMINA MIEJSKA),DS10,PS10.4.1,21600,79200,50.286508,21.419459,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04014,"ID04014,jaworzno-sportowa-2",06:00,23:00,Jaworzno,Sportowa 2,43-600,Śląskie,Jaworzno,JAWORZNO (GMINA MIEJSKA),DS9,PS9.5.6,21600,82800,50.195688,19.281743,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
